受注番号,明細番号,受注日,顧客コード,顧客名,顧客所在地,拠点,部署,営業担当者,品名,品名カテゴリ,数量,定価,値引率,販売単価,販売金額,原価単価,原価,粗利
SO20220323-C0095,1,2022-03-23,C0095,Q3株式会社,神奈川県,東京本社,営業1部,伊藤,オフィススイート,ソフトウェア,20,50000,0.1415,42920,858400,27500,550000,308400
SO20220323-C0096,1,2022-03-23,C0096,R3株式会社,千葉県,東京本社,営業2部,渡辺,ワークステーション,PC,1,500000,0.0833,458360,458360,390000,390000,68360
SO20220323-C0096,2,2022-03-23,C0096,R3株式会社,千葉県,東京本社,営業2部,渡辺,セキュリティソフト,ソフトウェア,71,8000,0.189,6490,460790,4000,284000,176790
SO20220323-C0096,3,2022-03-23,C0096,R3株式会社,千葉県,東京本社,営業2部,渡辺,会計ソフト,ソフトウェア,2,180000,0.1519,152660,305320,81000,162000,143320
SO20220323-C0099,1,2022-03-23,C0099,U3株式会社,東京都,東京本社,営業2部,小林,ノートPC_高性能モデル,PC,1,300000,0.0169,294930,294930,240000,240000,54930
SO20220323-C0100,1,2022-03-23,C0100,V3株式会社,神奈川県,東京本社,営業2部,加藤,オフィススイート,ソフトウェア,67,50000,0.2689,36560,2449520,27500,1842500,607020
SO20220323-C0101,1,2022-03-23,C0101,W3株式会社,神奈川県,東京本社,ソリューション営業部,吉田,業務管理ソフト,ソフトウェア,8,250000,0.1654,208650,1669200,100000,800000,869200
SO20220323-C0101,2,2022-03-23,C0101,W3株式会社,神奈川県,東京本社,ソリューション営業部,吉田,会計ソフト,ソフトウェア,5,180000,0.182,147240,736200,81000,405000,331200
SO20220323-C0101,3,2022-03-23,C0101,W3株式会社,神奈川県,東京本社,ソリューション営業部,吉田,セキュリティソフト,ソフトウェア,27,8000,0.146,6830,184410,4000,108000,76410
SO20220323-C0106,1,2022-03-23,C0106,B4株式会社,栃木県,東京本社,営業1部,佐藤,CADソフト,ソフトウェア,6,400000,0.2695,292200,1753200,168000,1008000,745200
SO20220323-C0106,2,2022-03-23,C0106,B4株式会社,栃木県,東京本社,営業1部,佐藤,ワークステーション,PC,3,500000,0.1478,426080,1278240,390000,1170000,108240
SO20220323-C0106,3,2022-03-23,C0106,B4株式会社,栃木県,東京本社,営業1部,佐藤,業務管理ソフト,ソフトウェア,2,250000,0.2734,181640,363280,100000,200000,163280
SO20220323-C0108,1,2022-03-23,C0108,D4株式会社,群馬県,東京本社,営業1部,高橋,ワークステーション,PC,9,500000,0.1047,447630,4028670,390000,3510000,518670
SO20220323-C0109,1,2022-03-23,C0109,E4株式会社,茨城県,東京本社,営業1部,田中,CADソフト,ソフトウェア,4,400000,0.2957,281730,1126920,168000,672000,454920
SO20220323-C0109,2,2022-03-23,C0109,E4株式会社,茨城県,東京本社,営業1部,田中,オフィススイート,ソフトウェア,39,50000,0.3123,34380,1340820,27500,1072500,268320
SO20220323-C0109,3,2022-03-23,C0109,E4株式会社,茨城県,東京本社,営業1部,田中,セキュリティソフト,ソフトウェア,261,8000,0.2934,5650,1474650,4000,1044000,430650
SO20220323-C0112,1,2022-03-23,C0112,H4株式会社,神奈川県,東京本社,営業2部,山本,オフィススイート,ソフトウェア,12,50000,0.0951,45250,543000,27500,330000,213000
SO20220323-C0112,2,2022-03-23,C0112,H4株式会社,神奈川県,東京本社,営業2部,山本,ワークステーション,PC,1,500000,0.041,479510,479510,390000,390000,89510
SO20220323-C0112,3,2022-03-23,C0112,H4株式会社,神奈川県,東京本社,営業2部,山本,ノートPC_高性能モデル,PC,2,300000,0.0466,286030,572060,240000,480000,92060
SO20220323-C0124,1,2022-03-23,C0124,T4株式会社,東京都,東京本社,営業1部,田中,オフィススイート,ソフトウェア,67,50000,0.35,32500,2177500,27500,1842500,335000
SO20220323-C0128,1,2022-03-23,C0128,X4株式会社,千葉県,東京本社,営業2部,中村,CADソフト,ソフトウェア,8,400000,0.1378,344890,2759120,168000,1344000,1415120
SO20220323-C0128,2,2022-03-23,C0128,X4株式会社,千葉県,東京本社,営業2部,中村,業務管理ソフト,ソフトウェア,2,250000,0.1429,214280,428560,100000,200000,228560
SO20220323-C0131,1,2022-03-23,C0131,A5株式会社,群馬県,東京本社,ソリューション営業部,吉田,オフィススイート,ソフトウェア,29,50000,0.1714,41430,1201470,27500,797500,403970
SO20220323-C0131,2,2022-03-23,C0131,A5株式会社,群馬県,東京本社,ソリューション営業部,吉田,業務管理ソフト,ソフトウェア,4,250000,0.1684,207900,831600,100000,400000,431600
SO20220323-C0131,3,2022-03-23,C0131,A5株式会社,群馬県,東京本社,ソリューション営業部,吉田,会計ソフト,ソフトウェア,21,180000,0.1605,151100,3173100,81000,1701000,1472100
SO20220323-C0132,1,2022-03-23,C0132,B5株式会社,東京都,東京本社,ソリューション営業部,山田,CADソフト,ソフトウェア,3,400000,0.3241,270370,811110,168000,504000,307110
SO20220323-C0132,2,2022-03-23,C0132,B5株式会社,東京都,東京本社,ソリューション営業部,山田,ワークステーション,PC,21,500000,0.17,415000,8715000,390000,8190000,525000
SO20220323-C0132,3,2022-03-23,C0132,B5株式会社,東京都,東京本社,ソリューション営業部,山田,業務管理ソフト,ソフトウェア,25,250000,0.35,162500,4062500,100000,2500000,1562500
SO20220323-C0144,1,2022-03-23,C0144,N5株式会社,東京都,東京本社,営業2部,小林,CADソフト,ソフトウェア,3,400000,0.1536,338570,1015710,168000,504000,511710
SO20220323-C0144,2,2022-03-23,C0144,N5株式会社,東京都,東京本社,営業2部,小林,オフィススイート,ソフトウェア,18,50000,0.1669,41650,749700,27500,495000,254700
SO20220323-C0147,1,2022-03-23,C0147,Q5株式会社,群馬県,東京本社,ソリューション営業部,山田,業務管理ソフト,ソフトウェア,2,250000,0.1918,202040,404080,100000,200000,204080
SO20220323-C0147,2,2022-03-23,C0147,Q5株式会社,群馬県,東京本社,ソリューション営業部,山田,会計ソフト,ソフトウェア,12,180000,0.1733,148810,1785720,81000,972000,813720
SO20220323-C0151,1,2022-03-23,C0151,U5株式会社,埼玉県,東京本社,営業1部,佐藤,ワークステーション,PC,6,500000,0.0959,452030,2712180,390000,2340000,372180
SO20220323-C0160,1,2022-03-23,C0160,D6株式会社,東京都,東京本社,営業2部,加藤,セキュリティソフト,ソフトウェア,21,8000,0.0582,7530,158130,4000,84000,74130
SO20220323-C0160,2,2022-03-23,C0160,D6株式会社,東京都,東京本社,営業2部,加藤,オフィススイート,ソフトウェア,12,50000,0.057,47150,565800,27500,330000,235800
SO20220323-C0160,3,2022-03-23,C0160,D6株式会社,東京都,東京本社,営業2部,加藤,業務管理ソフト,ソフトウェア,8,250000,0.0635,234140,1873120,100000,800000,1073120
SO20220323-C0168,1,2022-03-23,C0168,L6株式会社,栃木県,東京本社,営業1部,高橋,CADソフト,ソフトウェア,12,400000,0.1833,326660,3919920,168000,2016000,1903920
SO20220323-C0168,2,2022-03-23,C0168,L6株式会社,栃木県,東京本社,営業1部,高橋,オフィススイート,ソフトウェア,12,50000,0.1788,41060,492720,27500,330000,162720
SO20220323-C0170,1,2022-03-23,C0170,N6株式会社,千葉県,東京本社,営業1部,伊藤,オフィススイート,ソフトウェア,49,50000,0.1698,41510,2033990,27500,1347500,686490
SO20220323-C0178,1,2022-03-23,C0178,V6株式会社,埼玉県,東京本社,ソリューション営業部,佐々木,会計ソフト,ソフトウェア,10,180000,0.176,148310,1483100,81000,810000,673100
SO20220323-C0181,1,2022-03-23,C0181,Y6株式会社,東京都,東京本社,営業1部,佐藤,CADソフト,ソフトウェア,10,400000,0.337,265180,2651800,168000,1680000,971800
SO20220323-C0181,2,2022-03-23,C0181,Y6株式会社,東京都,東京本社,営業1部,佐藤,ワークステーション,PC,5,500000,0.17,415000,2075000,390000,1950000,125000
SO20220323-C0187,1,2022-03-23,C0187,E7株式会社,神奈川県,東京本社,営業2部,山本,セキュリティソフト,ソフトウェア,109,8000,0.1716,6630,722670,4000,436000,286670
SO20220323-C0194,1,2022-03-23,C0194,L7株式会社,茨城県,東京本社,ソリューション営業部,松本,CADソフト,ソフトウェア,4,400000,0.2604,295840,1183360,168000,672000,511360
SO20220323-C0194,2,2022-03-23,C0194,L7株式会社,茨城県,東京本社,ソリューション営業部,松本,業務管理ソフト,ソフトウェア,6,250000,0.2905,177370,1064220,100000,600000,464220
SO20220323-C0194,3,2022-03-23,C0194,L7株式会社,茨城県,東京本社,ソリューション営業部,松本,オフィススイート,ソフトウェア,92,50000,0.2535,37330,3434360,27500,2530000,904360
SO20220323-C0200,1,2022-03-23,C0200,R7株式会社,神奈川県,東京本社,営業1部,伊藤,オフィススイート,ソフトウェア,21,50000,0.1249,43750,918750,27500,577500,341250
SO20220323-C0200,2,2022-03-23,C0200,R7株式会社,神奈川県,東京本社,営業1部,伊藤,セキュリティソフト,ソフトウェア,54,8000,0.1225,7020,379080,4000,216000,163080
SO20220323-C0200,3,2022-03-23,C0200,R7株式会社,神奈川県,東京本社,営業1部,伊藤,ワークステーション,PC,3,500000,0.0649,467540,1402620,390000,1170000,232620
SO20220324-C0002,1,2022-03-24,C0002,B株式会社,神奈川県,東京本社,営業1部,鈴木,オフィススイート,ソフトウェア,43,50000,0.2049,39750,1709250,27500,1182500,526750
SO20220324-C0002,2,2022-03-24,C0002,B株式会社,神奈川県,東京本社,営業1部,鈴木,ワークステーション,PC,3,500000,0.14,429990,1289970,390000,1170000,119970
SO20220324-C0003,1,2022-03-24,C0003,C株式会社,神奈川県,東京本社,営業1部,高橋,セキュリティソフト,ソフトウェア,49,8000,0.1869,6500,318500,4000,196000,122500
SO20220324-C0003,2,2022-03-24,C0003,C株式会社,神奈川県,東京本社,営業1部,高橋,オフィススイート,ソフトウェア,18,50000,0.1561,42190,759420,27500,495000,264420
SO20220324-C0003,3,2022-03-24,C0003,C株式会社,神奈川県,東京本社,営業1部,高橋,CADソフト,ソフトウェア,3,400000,0.1656,333770,1001310,168000,504000,497310
SO20220324-C0004,1,2022-03-24,C0004,D株式会社,神奈川県,東京本社,営業1部,田中,ワークステーション,PC,8,500000,0.1267,436640,3493120,390000,3120000,373120
SO20220324-C0004,2,2022-03-24,C0004,D株式会社,神奈川県,東京本社,営業1部,田中,CADソフト,ソフトウェア,7,400000,0.2658,293690,2055830,168000,1176000,879830
SO20220324-C0004,3,2022-03-24,C0004,D株式会社,神奈川県,東京本社,営業1部,田中,オフィススイート,ソフトウェア,60,50000,0.2775,36130,2167800,27500,1650000,517800
SO20220324-C0005,1,2022-03-24,C0005,E株式会社,埼玉県,東京本社,営業1部,伊藤,オフィススイート,ソフトウェア,53,50000,0.1382,43090,2283770,27500,1457500,826270
SO20220324-C0005,2,2022-03-24,C0005,E株式会社,埼玉県,東京本社,営業1部,伊藤,セキュリティソフト,ソフトウェア,30,8000,0.114,7090,212700,4000,120000,92700
SO20220324-C0005,3,2022-03-24,C0005,E株式会社,埼玉県,東京本社,営業1部,伊藤,CADソフト,ソフトウェア,5,400000,0.1069,357250,1786250,168000,840000,946250
SO20220324-C0018,1,2022-03-24,C0018,R株式会社,千葉県,東京本社,営業1部,高橋,オフィススイート,ソフトウェア,87,50000,0.35,32500,2827500,27500,2392500,435000
SO20220324-C0018,2,2022-03-24,C0018,R株式会社,千葉県,東京本社,営業1部,高橋,セキュリティソフト,ソフトウェア,194,8000,0.35,5200,1008800,4000,776000,232800
SO20220324-C0019,1,2022-03-24,C0019,S株式会社,神奈川県,東京本社,営業1部,田中,ワークステーション,PC,5,500000,0.17,415000,2075000,390000,1950000,125000
SO20220324-C0021,1,2022-03-24,C0021,U株式会社,神奈川県,東京本社,営業2部,渡辺,業務管理ソフト,ソフトウェア,5,250000,0.1644,208900,1044500,100000,500000,544500
SO20220324-C0021,2,2022-03-24,C0021,U株式会社,神奈川県,東京本社,営業2部,渡辺,オフィススイート,ソフトウェア,24,50000,0.1803,40980,983520,27500,660000,323520
SO20220324-C0021,3,2022-03-24,C0021,U株式会社,神奈川県,東京本社,営業2部,渡辺,CADソフト,ソフトウェア,6,400000,0.1977,320940,1925640,168000,1008000,917640
SO20220324-C0027,1,2022-03-24,C0027,A1株式会社,東京都,東京本社,ソリューション営業部,山田,業務管理ソフト,ソフトウェア,6,250000,0.2098,197540,1185240,100000,600000,585240
SO20220324-C0030,1,2022-03-24,C0030,D1株式会社,東京都,東京本社,ソリューション営業部,井上,会計ソフト,ソフトウェア,17,180000,0.1458,153750,2613750,81000,1377000,1236750
SO20220324-C0033,1,2022-03-24,C0033,G1株式会社,千葉県,東京本社,営業1部,高橋,オフィススイート,ソフトウェア,18,50000,0.0967,45160,812880,27500,495000,317880
SO20220324-C0044,1,2022-03-24,C0044,R1株式会社,千葉県,東京本社,ソリューション営業部,松本,業務管理ソフト,ソフトウェア,5,250000,0.1687,207830,1039150,100000,500000,539150
SO20220324-C0048,1,2022-03-24,C0048,V1株式会社,神奈川県,東京本社,営業1部,高橋,オフィススイート,ソフトウェア,15,50000,0.1785,41080,616200,27500,412500,203700
SO20220324-C0048,2,2022-03-24,C0048,V1株式会社,神奈川県,東京本社,営業1部,高橋,セキュリティソフト,ソフトウェア,64,8000,0.1703,6640,424960,4000,256000,168960
SO20220324-C0048,3,2022-03-24,C0048,V1株式会社,神奈川県,東京本社,営業1部,高橋,ノートPC_標準モデル,PC,14,150000,0.0458,143140,2003960,126000,1764000,239960
SO20220324-C0049,1,2022-03-24,C0049,W1株式会社,東京都,東京本社,営業1部,田中,CADソフト,ソフトウェア,18,400000,0.2873,285070,5131260,168000,3024000,2107260
SO20220324-C0050,1,2022-03-24,C0050,X1株式会社,神奈川県,東京本社,営業1部,伊藤,CADソフト,ソフトウェア,17,400000,0.2402,303920,5166640,168000,2856000,2310640
SO20220324-C0050,2,2022-03-24,C0050,X1株式会社,神奈川県,東京本社,営業1部,伊藤,セキュリティソフト,ソフトウェア,57,8000,0.2211,6230,355110,4000,228000,127110
SO20220324-C0050,3,2022-03-24,C0050,X1株式会社,神奈川県,東京本社,営業1部,伊藤,オフィススイート,ソフトウェア,27,50000,0.2347,38270,1033290,27500,742500,290790
SO20220324-C0053,1,2022-03-24,C0053,A2株式会社,東京都,東京本社,営業2部,中村,業務管理ソフト,ソフトウェア,18,250000,0.1739,206520,3717360,100000,1800000,1917360
SO20220324-C0053,2,2022-03-24,C0053,A2株式会社,東京都,東京本社,営業2部,中村,セキュリティソフト,ソフトウェア,42,8000,0.1577,6740,283080,4000,168000,115080
SO20220324-C0053,3,2022-03-24,C0053,A2株式会社,東京都,東京本社,営業2部,中村,オフィススイート,ソフトウェア,39,50000,0.1304,43480,1695720,27500,1072500,623220
SO20220324-C0058,1,2022-03-24,C0058,F2株式会社,群馬県,東京本社,ソリューション営業部,佐々木,会計ソフト,ソフトウェア,8,180000,0.1742,148650,1189200,81000,648000,541200
SO20220324-C0058,2,2022-03-24,C0058,F2株式会社,群馬県,東京本社,ソリューション営業部,佐々木,業務管理ソフト,ソフトウェア,2,250000,0.1945,201380,402760,100000,200000,202760
SO20220324-C0058,3,2022-03-24,C0058,F2株式会社,群馬県,東京本社,ソリューション営業部,佐々木,ワークステーション,PC,1,500000,0.0736,463200,463200,390000,390000,73200
SO20220324-C0060,1,2022-03-24,C0060,H2株式会社,東京都,東京本社,ソリューション営業部,井上,業務管理ソフト,ソフトウェア,22,250000,0.3379,165530,3641660,100000,2200000,1441660
SO20220324-C0060,2,2022-03-24,C0060,H2株式会社,東京都,東京本社,ソリューション営業部,井上,会計ソフト,ソフトウェア,15,180000,0.3144,123400,1851000,81000,1215000,636000
SO20220324-C0060,3,2022-03-24,C0060,H2株式会社,東京都,東京本社,ソリューション営業部,井上,CADソフト,ソフトウェア,12,400000,0.3128,274890,3298680,168000,2016000,1282680
SO20220324-C0066,1,2022-03-24,C0066,N2株式会社,茨城県,東京本社,営業2部,渡辺,オフィススイート,ソフトウェア,14,50000,0.126,43700,611800,27500,385000,226800
